2021-08-13 11:38:09,169 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-08-13 11:41:31,848 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 11:41:39,265 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.security.MyUserDetailService              |  ---> Launch loadUserByUsername (MyUserDetailService.java:25)
2021-08-13 11:41:39,267 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.security.MyUserDetailService              |    ---> User Laurent Find  (MyUserDetailService.java:28)
2021-08-13 11:41:39,331 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/list (BidListController.java:37)
2021-08-13 11:41:39,332 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.BidListController              |   --> Launch /bidList/list ** Admin Session ** true (BidListController.java:40)
2021-08-13 11:41:39,332 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch getAllBidList (BidListService.java:48)
2021-08-13 11:41:43,980 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/list (UserController.java:38)
2021-08-13 11:41:43,981 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.UserController                 |   --> Launch /user/list ** Admin Session ** true (UserController.java:41)
2021-08-13 11:41:43,981 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch getAllUser (UserService.java:45)
2021-08-13 11:41:43,986 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.UserController                 |  --->   user/list - OK - (UserController.java:45)
2021-08-13 12:05:22,053 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} with id = 1 (UserController.java:75)
2021-08-13 12:05:22,053 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> getUserById (UserService.java:125)
2021-08-13 12:05:28,247 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/list (UserController.java:38)
2021-08-13 12:05:28,247 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.UserController                 |   --> Launch /user/list ** Admin Session ** true (UserController.java:41)
2021-08-13 12:05:28,247 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch getAllUser (UserService.java:45)
2021-08-13 12:05:28,251 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.UserController                 |  --->   user/list - OK - (UserController.java:45)
2021-08-13 12:05:29,963 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/list (BidListController.java:37)
2021-08-13 12:05:29,964 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.BidListController              |   --> Launch /bidList/list ** Admin Session ** true (BidListController.java:40)
2021-08-13 12:05:29,964 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch getAllBidList (BidListService.java:48)
2021-08-13 12:05:30,665 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.CurveController                |  --> Launch /curvePoint/list (CurveController.java:31)
2021-08-13 12:05:30,665 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.CurveController                |   --> Launch /curvePoint/list ** Admin Session ** true (CurveController.java:34)
2021-08-13 12:05:30,665 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |  ---> Launch getAllCurvePoint (CurvePointService.java:50)
2021-08-13 12:05:32,147 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.CurveController                | --> Launch /curvePoint/add (CurveController.java:43)
2021-08-13 12:05:33,709 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.CurveController                |  --> Launch /curvePoint/list (CurveController.java:31)
2021-08-13 12:05:33,710 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.CurveController                |   --> Launch /curvePoint/list ** Admin Session ** true (CurveController.java:34)
2021-08-13 12:05:33,710 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |  ---> Launch getAllCurvePoint (CurvePointService.java:50)
2021-08-13 12:05:34,923 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.RatingController               |  --> Launch /rating/list (RatingController.java:32)
2021-08-13 12:05:34,924 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.service.implentation.RatingService        |  ---> Launch getAllRating (RatingService.java:48)
2021-08-13 12:05:34,936 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.RatingController               |   --> Launch /rating/list ** Admin Session ** true (RatingController.java:36)
2021-08-13 12:05:36,537 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.RatingController               | --> Launch /rating/add (RatingController.java:45)
2021-08-13 12:05:41,030 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.RatingController               |  --> Launch /rating/list (RatingController.java:32)
2021-08-13 12:05:41,030 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.service.implentation.RatingService        |  ---> Launch getAllRating (RatingService.java:48)
2021-08-13 12:05:41,033 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.RatingController               |   --> Launch /rating/list ** Admin Session ** true (RatingController.java:36)
2021-08-13 12:05:42,327 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.TradeController                |  --> Launch /trade/list (TradeController.java:30)
2021-08-13 12:05:42,327 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.TradeController                |   --> Launch /trade/list ** Admin Session ** true (TradeController.java:33)
2021-08-13 12:05:42,327 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getAllCurvePoint (TradeService.java:48)
2021-08-13 12:05:43,756 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch /trade/add (TradeController.java:42)
2021-08-13 12:05:47,929 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.TradeController                |  --> Launch /trade/list (TradeController.java:30)
2021-08-13 12:05:47,929 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.TradeController                |   --> Launch /trade/list ** Admin Session ** true (TradeController.java:33)
2021-08-13 12:05:47,929 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getAllCurvePoint (TradeService.java:48)
2021-08-13 12:06:26,168 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch /trade/add (TradeController.java:42)
2021-08-13 12:06:46,802 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch /trade/validate (TradeController.java:48)
2021-08-13 12:06:46,802 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.TradeController                |   --> **  Errors ** Nb error: 2 (TradeController.java:50)
2021-08-13 12:07:17,021 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.TradeController                |  --> Launch /trade/list (TradeController.java:30)
2021-08-13 12:07:17,021 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.TradeController                |   --> Launch /trade/list ** Admin Session ** true (TradeController.java:33)
2021-08-13 12:07:17,022 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getAllCurvePoint (TradeService.java:48)
2021-08-13 12:07:19,464 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch /trade/update/{id} with id: 6 (TradeController.java:60)
2021-08-13 12:07:19,464 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getTradeById (TradeService.java:110)
2021-08-13 12:07:19,467 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.TradeService         |   ---> ** find ** Trade with id: 6 (TradeService.java:113)
2021-08-13 12:07:45,626 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch Post trade/update/{id} with id: 6 (TradeController.java:69)
2021-08-13 12:07:45,626 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch updateTrade (TradeService.java:80)
2021-08-13 12:07:45,630 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildTrade (ModelBuilder.java:69)
2021-08-13 12:07:45,667 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.TradeController                |   --> **  Trade updated ** id: 6 (TradeController.java:77)
2021-08-13 12:07:45,672 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.TradeController                |  --> Launch /trade/list (TradeController.java:30)
2021-08-13 12:07:45,672 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.TradeController                |   --> Launch /trade/list ** Admin Session ** true (TradeController.java:33)
2021-08-13 12:07:45,672 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getAllCurvePoint (TradeService.java:48)
2021-08-13 12:07:49,175 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch /trade/update/{id} with id: 6 (TradeController.java:60)
2021-08-13 12:07:49,175 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getTradeById (TradeService.java:110)
2021-08-13 12:07:49,178 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.service.implentation.TradeService         |   ---> ** find ** Trade with id: 6 (TradeService.java:113)
2021-08-13 12:08:18,617 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.TradeController                | --> Launch Post trade/update/{id} with id: 6 (TradeController.java:69)
2021-08-13 12:08:18,617 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.TradeController                |   --> **  Errors ** Nb error: 1 (TradeController.java:71)
2021-08-13 12:08:44,030 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.TradeController                |  --> Launch /trade/list (TradeController.java:30)
2021-08-13 12:08:44,030 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.TradeController                |   --> Launch /trade/list ** Admin Session ** true (TradeController.java:33)
2021-08-13 12:08:44,030 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.service.implentation.TradeService         |  ---> Launch getAllCurvePoint (TradeService.java:48)
2021-08-13 12:08:45,730 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.CurveController                |  --> Launch /curvePoint/list (CurveController.java:31)
2021-08-13 12:08:45,730 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.CurveController                |   --> Launch /curvePoint/list ** Admin Session ** true (CurveController.java:34)
2021-08-13 12:08:45,730 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |  ---> Launch getAllCurvePoint (CurvePointService.java:50)
2021-08-13 12:09:25,601 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.CurveController                | --> Launch /curvePoint/add (CurveController.java:43)
2021-08-13 12:09:48,511 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.CurveController                | --> Launch /curvePoint/validate (CurveController.java:49)
2021-08-13 12:09:48,511 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.CurveController                |   --> **  Errors ** Nb error: 3 (CurveController.java:51)
2021-08-13 12:10:18,584 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.CurveController                |  --> Launch /curvePoint/list (CurveController.java:31)
2021-08-13 12:10:18,584 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.CurveController                |   --> Launch /curvePoint/list ** Admin Session ** true (CurveController.java:34)
2021-08-13 12:10:18,584 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |  ---> Launch getAllCurvePoint (CurvePointService.java:50)
2021-08-13 12:10:20,184 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.CurveController                | --> Launch /curvePoint/update/{id} with id: 4 (CurveController.java:61)
2021-08-13 12:10:20,184 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |  ---> Launch getCurvePointById (CurvePointService.java:114)
2021-08-13 12:10:20,188 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.CurvePointService    |   ---> ** find ** CurvePoint with id: 4 (CurvePointService.java:117)
2021-08-13 14:48:00,924 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 15:56:50,070 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-08-13 15:56:51,880 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-08-13 15:56:51,944 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-08-13 15:56:52,092 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-08-13 15:56:52,604 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-08-13 15:56:53,365 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-08-13 15:56:54,825 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 15:57:11,698 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 15:57:25,756 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 15:57:25,756 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 15:58:12,882 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 15:58:13,591 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 15:58:17,546 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 15:59:58,779 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 15:59:58,779 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 16:00:13,596 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 16:00:13,597 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 16:00:18,615 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:00:36,289 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 16:00:38,094 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:00:38,612 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 16:00:38,613 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 16:00:45,452 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:01:50,649 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:01:52,065 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 16:01:54,653 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:02:42,143 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 16:02:42,143 - [http-nio-8080-exec-9] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 16:04:27,434 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-08-13 16:04:29,308 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-08-13 16:04:29,364 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-08-13 16:04:29,499 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-08-13 16:04:29,958 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-08-13 16:04:30,705 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-08-13 16:04:32,203 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 16:04:34,454 - [http-nio-8080-exec-4] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:04:42,563 - [http-nio-8080-exec-5] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:04:43,307 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:04:43,691 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:04:47,934 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 16:04:49,209 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:06:09,570 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-08-13 16:06:11,311 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-08-13 16:06:11,379 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-08-13 16:06:11,529 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-08-13 16:06:11,986 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-08-13 16:06:12,731 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-08-13 16:06:14,164 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join (JoinController.java:34)
2021-08-13 16:06:17,998 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 16:06:17,998 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  Errors ** Nb error: 7 (JoinController.java:52)
2021-08-13 16:07:14,883 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.JoinController                 | --> Launch /join/validate (JoinController.java:40)
2021-08-13 16:07:14,883 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser (UserService.java:67)
2021-08-13 16:07:15,056 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser :Mathieu -- Mathieu -- $2a$10$XyZUsc3yWckPAAwP0puiaOKlacAJMxg/IqnHjT9YuryhtBFGFNuPu -- USER --  (UserService.java:73)
2021-08-13 16:07:15,057 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildUser (ModelBuilder.java:28)
2021-08-13 16:07:15,101 - [http-nio-8080-exec-6] INFO       | com.nnk.springboot.controller.JoinController                 |   --> **  User created ** (JoinController.java:44)
2021-08-13 16:07:15,107 - [http-nio-8080-exec-7] INFO       | com.nnk.springboot.controller.LoginController                | --> Launch /login  (LoginController.java:24)
2021-08-13 16:07:28,077 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.security.MyUserDetailService              |  ---> Launch loadUserByUsername (MyUserDetailService.java:25)
2021-08-13 16:07:28,099 - [http-nio-8080-exec-10] INFO       | com.nnk.springboot.security.MyUserDetailService              |    ---> User Mathieu Find  (MyUserDetailService.java:28)
2021-08-13 16:07:28,167 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/list (BidListController.java:37)
2021-08-13 16:07:28,167 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch getAllBidList (BidListService.java:47)
2021-08-13 16:07:28,177 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:28,177 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:28,177 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:28,178 - [http-nio-8080-exec-8] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:37,441 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch bidList/update/{id} with id: 11 (BidListController.java:67)
2021-08-13 16:07:37,442 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> getBidListById with id: 11 (BidListService.java:113)
2021-08-13 16:07:37,455 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.service.implentation.BidListService       |   ---> ** Find ** BidList with id: 11 (BidListService.java:116)
2021-08-13 16:07:37,456 - [http-nio-8080-exec-1] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:41,047 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch Post bidList/update/{id} with id: 11 (BidListController.java:76)
2021-08-13 16:07:41,047 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> updateBidList with id: 11 (BidListService.java:81)
2021-08-13 16:07:41,052 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:41)
2021-08-13 16:07:41,070 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
2021-08-13 16:07:41,070 - [http-nio-8080-exec-2] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  BidList updated ** id: 11 (BidListController.java:84)
2021-08-13 16:07:41,074 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/list (BidListController.java:37)
2021-08-13 16:07:41,074 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch getAllBidList (BidListService.java:47)
2021-08-13 16:07:41,078 - [http-nio-8080-exec-3] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidListDTO (DtoBuilder.java:40)
