2021-07-23 08:44:03,567 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 10:51:37,314 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 10:51:37,681 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 10:51:38,250 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 10:52:49,780 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 10:52:51,055 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 10:52:51,104 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 10:52:51,216 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 10:52:51,591 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 10:52:52,156 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 10:53:19,998 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 10:53:21,272 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 10:53:21,318 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 10:53:21,430 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 10:53:21,820 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 10:53:22,395 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 10:53:42,184 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:35)
2021-07-23 10:53:42,184 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:38)
2021-07-23 10:57:21,689 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 10:57:23,079 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 10:57:23,124 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 10:57:23,257 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 10:57:23,616 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 10:57:24,178 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 10:57:33,954 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:35)
2021-07-23 10:57:33,954 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:38)
2021-07-23 10:57:39,494 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:42)
2021-07-23 10:57:42,100 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:35)
2021-07-23 10:57:42,100 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:38)
2021-07-23 10:59:16,587 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 10:59:17,936 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 10:59:17,988 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 10:59:18,109 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 10:59:18,479 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 10:59:19,034 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 10:59:25,324 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:35)
2021-07-23 10:59:25,325 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:38)
2021-07-23 10:59:25,445 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - SUCCESS - (UserController.java:37)
2021-07-23 11:19:46,743 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:19:48,158 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:19:48,209 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:19:48,320 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:19:48,696 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:19:49,277 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:20:08,348 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:40)
2021-07-23 11:20:08,349 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:41)
2021-07-23 11:20:08,460 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - SUCCESS - (UserController.java:42)
2021-07-23 11:20:10,930 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:48)
2021-07-23 11:20:25,525 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/validate (UserController.java:54)
2021-07-23 11:27:07,818 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:27:09,124 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:27:09,169 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:27:09,275 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:27:09,628 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:27:10,185 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:27:23,748 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:41)
2021-07-23 11:27:23,749 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:42)
2021-07-23 11:27:23,869 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - SUCCESS - (UserController.java:43)
2021-07-23 11:27:26,213 - [http-nio-8080-exec-7] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:27:35,370 - [http-nio-8080-exec-8] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/validate (UserController.java:55)
2021-07-23 11:32:23,555 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:32:24,822 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:32:24,866 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:32:24,976 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:32:25,340 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:32:25,908 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:35:46,695 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:41)
2021-07-23 11:35:46,695 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:42)
2021-07-23 11:35:46,810 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - SUCCESS - (UserController.java:43)
2021-07-23 11:35:48,626 - [http-nio-8080-exec-7] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:35:52,304 - [http-nio-8080-exec-8] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/validate (UserController.java:55)
2021-07-23 11:35:59,738 - [http-nio-8080-exec-9] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:37:29,475 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:37:30,841 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:37:30,885 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:37:31,000 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:37:31,362 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:37:31,925 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:37:39,282 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:37:44,454 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/validate (UserController.java:55)
2021-07-23 11:44:20,657 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:44:22,026 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:44:22,074 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:44:22,188 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:44:22,571 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:44:23,161 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:44:35,386 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:41)
2021-07-23 11:44:35,386 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:42)
2021-07-23 11:44:35,509 - [http-nio-8080-exec-6] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - OK - (UserController.java:43)
2021-07-23 11:44:36,379 - [http-nio-8080-exec-7] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:49:22,727 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:49:24,063 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:49:24,110 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:49:24,218 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:49:24,595 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:49:25,184 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:49:32,622 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 11:52:23,122 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 11:52:24,441 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 11:52:24,488 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 11:52:24,600 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 11:52:24,988 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 11:52:25,534 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 11:52:31,347 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 12:01:03,673 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 12:01:04,981 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 12:01:05,025 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 12:01:05,138 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 12:01:05,514 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 12:01:06,094 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 12:01:20,385 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 12:04:36,715 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 12:04:38,060 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 12:04:38,105 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 12:04:38,219 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 12:04:38,581 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 12:04:39,136 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 12:04:45,587 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 12:06:51,475 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 12:06:52,743 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 12:06:52,787 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 12:06:52,903 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 12:06:53,252 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 12:06:53,813 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 12:07:03,872 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 12:07:52,475 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 12:07:53,739 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 12:07:53,782 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 12:07:53,897 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 12:07:54,260 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 12:07:54,849 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 12:08:04,721 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/add (UserController.java:49)
2021-07-23 12:08:16,214 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:41)
2021-07-23 12:08:16,214 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:42)
2021-07-23 12:08:16,341 - [http-nio-8080-exec-5] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - OK - (UserController.java:43)
2021-07-23 12:10:18,304 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-23 12:10:19,598 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-23 12:10:19,648 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-23 12:10:19,761 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-23 12:10:20,148 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-23 12:10:20,734 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-23 12:10:27,425 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 | --> Launch /user/list (UserController.java:41)
2021-07-23 12:10:27,426 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  ---> Launch getAllUser (UserService.java:42)
2021-07-23 12:10:27,545 - [http-nio-8080-exec-4] INFO       | com.ly.p7.Poseidon.controller.UserController                 |  --->   user/list - OK - (UserController.java:43)
